amount,hour,customer_age_days,previous_transactions,previous_failures,avg_amount,amount_ratio,transactions_10min,transactions_1h,new_device,new_location,is_weekend,fraud
544.26,6,358,39,0,880.01,0.618,0,1,0,0,1,0
1140.66,8,1169,26,0,903.04,1.263,0,4,0,0,0,0
1908.04,19,1113,20,0,1710.33,1.116,2,4,0,0,0,0
634.29,12,205,39,0,495.91,1.279,1,1,0,0,0,0
786.02,8,1159,26,1,515.8,1.524,0,0,0,0,1,0
1288.45,8,1448,32,0,1416.44,0.91,1,4,0,0,0,0
2047.52,19,1422,22,0,786.59,2.603,1,2,0,0,0,0
596.9,14,1179,23,0,833.95,0.716,0,3,0,0,0,0
1027.1,13,989,35,1,819.3,1.254,1,3,0,0,0,0
882.52,12,423,29,0,1342.43,0.657,2,5,0,0,1,0
772.22,7,303,23,0,1072.95,0.72,1,5,0,0,0,0
322.97,22,878,29,0,510.61,0.633,2,2,0,0,0,0
596.27,9,1266,31,0,987.03,0.604,2,6,0,0,0,0
457.08,12,668,26,0,437.15,1.046,1,3,0,0,0,0
833.84,20,1428,43,0,1325.92,0.629,0,0,0,0,1,0
699.82,6,735,31,0,950.18,0.737,1,3,0,0,0,0
466.81,15,886,36,1,637.64,0.732,0,3,0,0,1,0
775.5,14,507,24,0,688.27,1.127,2,5,0,0,0,0
2505.15,18,341,25,0,467.17,5.362,1,5,0,0,0,0
623.52,21,428,29,0,840.33,0.742,0,1,0,0,0,0
725.43,7,265,32,0,544.59,1.332,2,2,0,0,1,0
792.85,12,574,27,1,548.71,1.445,2,4,0,0,1,0
601.48,12,945,32,1,1177.83,0.511,3,6,0,0,0,0
377.02,19,710,35,0,722.01,0.522,1,4,0,0,0,0
2428.69,13,1638,33,1,1088.02,2.232,0,2,0,0,0,0
327.99,13,1358,24,0,1273.49,0.258,0,1,0,0,0,0
349.74,10,410,28,0,886.13,0.395,1,5,0,1,0,0
1355.45,15,580,32,0,711.46,1.905,1,1,0,1,1,0
290.88,16,1694,27,0,1147.43,0.254,0,4,0,0,0,0
1372.04,14,491,28,0,640.08,2.144,1,5,0,0,0,0
1441.8,16,1598,36,1,791.21,1.822,1,4,0,0,1,0
577.75,20,725,26,0,1413.74,0.409,0,0,0,0,0,0
918.6,20,64,27,0,639.55,1.436,4,4,0,0,1,0
873.26,15,283,30,0,1021.2,0.855,0,0,1,0,0,0
576.6,22,1790,28,1,972.6,0.593,3,6,0,0,1,0
8068.39,4,1783,28,5,1406.71,5.736,7,17,1,1,1,1
823.6,6,955,23,1,693.61,1.187,2,4,0,0,0,0
694.47,19,520,39,0,536.49,1.294,2,3,0,0,0,0
1232.27,19,1777,36,0,624.32,1.974,2,7,0,0,0,0
826.59,6,583,35,0,793.33,1.042,1,4,0,0,0,0
1150.81,11,1051,34,1,1200.57,0.959,0,4,0,0,0,0
725.39,10,1427,33,0,271.32,2.674,3,7,0,0,0,0
1276.75,14,348,31,2,1248.76,1.022,1,5,0,0,1,0
1459.92,10,1004,37,0,2181.98,0.669,2,5,0,0,0,0
302.2,18,953,36,0,803.94,0.376,3,3,0,0,1,0
1105.42,15,1716,38,1,1888.69,0.585,0,1,0,0,0,0
612.75,20,1458,33,0,1377.91,0.445,0,0,0,0,1,0
705.33,20,1788,28,0,472.16,1.494,0,2,0,0,1,0
1066.51,11,1160,27,0,1073.52,0.993,0,0,0,0,0,0
960.4,15,735,34,1,847.59,1.133,2,6,0,0,1,0
789.59,16,341,26,0,723.71,1.091,2,2,0,0,0,0
1291.67,13,89,23,1,1389.48,0.93,1,3,0,0,0,0
990.88,22,1744,22,0,1211.37,0.818,0,2,0,0,0,0
591.65,7,632,32,0,518.11,1.142,1,3,0,0,1,0
1643.0,21,931,31,0,913.82,1.798,2,4,0,0,0,0
1612.4,22,293,22,0,364.55,4.423,2,7,0,0,1,0
8098.12,4,548,30,4,1017.04,7.962,12,27,1,0,1,1
660.42,11,1238,20,1,731.25,0.903,0,2,0,0,0,0
587.41,6,1624,33,0,566.47,1.037,1,4,0,0,0,0
2253.17,8,256,25,0,553.41,4.071,0,1,0,0,1,0
811.31,9,787,32,0,693.93,1.169,0,3,0,0,0,0
972.7,20,531,31,0,1123.88,0.865,1,4,0,0,0,0
1132.55,19,1322,30,1,836.25,1.354,2,2,0,0,1,0
196.5,21,1489,28,0,885.31,0.222,0,3,0,0,0,0
542.54,11,1762,33,0,1746.68,0.311,1,4,0,1,0,0
3013.53,11,615,40,0,1418.47,2.124,3,3,0,0,1,0
192.81,19,989,37,0,1242.24,0.155,1,4,0,0,0,0
394.25,15,1550,23,0,746.69,0.528,3,3,0,0,1,0
701.17,6,126,28,0,1228.7,0.571,1,5,0,0,0,0
520.25,19,1442,28,0,1114.16,0.467,1,4,0,0,0,0
594.07,7,1216,20,0,1462.32,0.406,0,2,0,0,1,0
475.65,6,1193,26,0,1679.85,0.283,0,2,0,0,1,0
816.84,21,31,29,0,2178.4,0.375,3,5,0,1,0,0
1092.73,22,1665,28,0,719.85,1.518,0,2,0,0,0,0
1119.16,18,334,30,1,1079.15,1.037,0,2,0,0,0,0
571.33,11,1700,27,1,671.2,0.851,0,3,0,0,0,0
1532.89,8,1292,25,2,414.07,3.702,0,2,0,0,1,0
971.32,14,1132,35,1,693.7,1.4,1,4,0,0,0,0
1618.27,14,1616,26,1,1731.09,0.935,1,2,0,0,1,0
1052.09,6,1341,16,1,878.35,1.198,2,7,0,0,1,0
777.54,17,857,26,1,1279.7,0.608,0,3,0,0,0,0
788.17,6,338,18,0,1122.12,0.702,2,3,0,0,0,0
1089.8,14,654,28,0,397.42,2.742,0,1,0,0,0,0
1797.83,7,1569,25,0,693.09,2.594,1,2,0,0,0,0
961.81,6,857,39,0,1232.98,0.78,1,3,0,0,0,0
1007.22,11,772,43,0,984.96,1.023,0,2,0,0,0,0
1225.15,16,871,25,0,1057.89,1.158,1,3,1,0,1,0
338.23,21,67,36,1,314.11,1.077,0,3,0,0,0,0
408.83,6,650,24,0,599.87,0.682,1,3,0,0,1,0
1012.12,14,934,29,0,742.32,1.363,2,3,0,0,1,0
530.64,18,515,31,0,1877.21,0.283,1,1,1,0,1,0
776.45,11,483,25,0,512.11,1.516,2,3,0,0,1,0
891.27,19,457,26,0,1157.17,0.77,1,3,0,0,1,0
3384.56,13,666,30,0,648.46,5.219,2,3,0,0,0,0
814.68,6,1023,32,0,1389.11,0.586,2,4,0,0,0,0
280.66,10,986,29,0,736.71,0.381,3,4,0,0,1,0
1004.41,13,1293,23,0,1010.9,0.994,0,3,0,0,0,0
1571.24,16,1746,36,1,896.16,1.753,2,4,0,0,1,0
1203.28,8,103,37,0,266.57,4.514,0,3,0,0,0,0
1159.32,14,60,34,0,712.91,1.626,0,2,0,0,0,0
598.7,19,414,27,1,701.23,0.854,2,2,0,0,0,0
712.49,12,1497,32,0,1057.75,0.674,2,4,0,0,0,0
562.84,9,1298,29,0,900.02,0.625,0,1,0,0,0,0
599.3,17,1248,27,0,986.03,0.608,0,2,0,0,0,0
800.62,16,148,31,0,784.65,1.02,0,3,0,0,1,0
1489.28,12,1098,29,1,1671.5,0.891,0,0,0,0,0,0
4378.53,20,1086,37,1,1868.81,2.343,3,3,0,0,0,0
973.22,19,1466,25,0,627.93,1.55,0,1,0,0,0,0
1208.66,7,451,25,1,493.26,2.45,1,5,0,0,0,0
238.24,16,399,31,1,922.98,0.258,1,4,0,0,0,0
704.98,16,1271,34,2,1251.4,0.563,0,0,0,0,0,0
2084.82,9,534,22,1,598.76,3.482,1,1,0,0,0,0
945.28,9,1287,30,0,470.63,2.009,0,0,0,0,0,0
847.5,8,738,34,0,988.3,0.858,1,5,0,0,0,0
4427.07,11,1589,32,1,1068.28,4.144,1,2,0,0,0,0
1727.4,10,308,26,0,3311.48,0.522,0,1,0,0,0,0
19819.6,1,215,19,1,1420.51,13.952,12,33,1,1,0,1
866.96,21,1354,29,0,1121.65,0.773,4,6,0,0,0,0
1042.73,13,1595,36,0,1887.39,0.552,1,4,0,0,0,0
2909.84,19,443,34,1,2769.54,1.051,3,5,0,0,1,0
3064.96,14,1096,26,0,826.06,3.71,0,2,0,0,0,0
668.1,22,1392,39,0,1238.86,0.539,1,4,0,0,1,0
367.55,12,884,28,0,553.44,0.664,0,2,0,0,1,0
922.58,18,381,27,0,1127.78,0.818,1,4,0,0,0,0
1366.53,20,499,25,0,797.02,1.715,1,2,0,0,0,0
2424.62,21,1125,29,0,813.62,2.98,1,3,0,0,0,0
847.46,12,584,36,0,743.18,1.14,2,4,0,0,0,0
741.17,12,1320,30,0,858.81,0.863,3,4,0,0,0,0
1655.09,6,1637,37,0,690.8,2.396,0,1,0,0,0,0
540.43,16,1246,25,0,851.57,0.635,0,2,0,1,1,0
787.92,15,853,34,0,1484.7,0.531,2,2,0,0,0,0
900.56,12,506,17,0,509.84,1.766,1,2,0,0,0,0
863.15,9,577,27,0,821.59,1.051,1,4,0,0,1,0
1814.51,20,420,29,1,1730.58,1.048,2,4,0,0,0,0
1205.36,22,1285,35,0,834.32,1.445,1,5,0,0,0,0
667.01,22,1448,21,0,959.66,0.695,1,3,0,1,0,0
788.86,13,343,33,0,772.62,1.021,0,5,0,0,0,0
22357.38,23,289,31,2,822.37,27.186,7,20,1,1,0,1
405.85,20,1775,29,0,1467.93,0.276,2,3,0,0,0,0
319.52,19,1610,23,1,764.47,0.418,0,4,0,0,0,0
453.64,12,811,30,0,812.0,0.559,0,3,0,0,1,0
1061.3,20,211,35,1,566.03,1.875,2,3,0,0,0,0
1677.93,17,675,29,1,777.69,2.158,1,5,0,0,0,0
842.79,7,288,22,0,790.38,1.066,1,3,1,0,0,0
658.4,8,1548,34,0,442.51,1.488,1,1,0,0,0,0
599.45,14,397,36,0,1000.65,0.599,2,5,0,0,1,0
346.14,21,1547,28,1,843.79,0.41,1,2,0,0,1,0
2163.89,18,1272,33,0,1039.15,2.082,1,3,0,0,0,0
803.21,16,1170,28,0,1382.02,0.581,2,4,0,0,1,0
1014.75,16,1061,36,0,1018.16,0.997,1,3,0,0,0,0
1435.25,21,1485,40,1,681.28,2.107,0,4,1,0,0,0
1925.14,15,109,34,0,834.2,2.308,1,4,0,0,1,0
792.96,12,256,33,1,795.87,0.996,0,6,0,0,1,0
543.66,12,285,21,0,2135.42,0.255,3,7,0,0,0,0
887.24,14,1097,35,0,877.75,1.011,2,6,0,0,1,0
835.12,9,512,23,1,781.16,1.069,2,2,0,0,0,0
660.64,22,383,31,0,816.5,0.809,2,4,0,0,0,0
448.43,21,462,38,2,509.28,0.881,1,2,0,0,0,0
1112.09,12,953,30,0,706.71,1.574,0,3,0,0,0,0
1861.08,18,1195,26,0,1288.57,1.444,0,1,0,0,1,0
2353.04,19,1270,22,0,593.49,3.965,0,3,0,0,0,0
592.28,16,737,27,0,1658.13,0.357,3,6,0,0,0,0
2362.03,7,1481,38,0,1009.51,2.34,0,1,1,0,0,0
490.13,7,897,40,1,381.89,1.283,0,1,0,0,0,0
974.64,18,693,19,0,1038.11,0.939,2,4,0,0,0,0
1595.68,7,1476,36,0,648.5,2.461,1,7,0,0,0,0
1216.69,19,1233,26,1,2025.49,0.601,0,3,0,0,0,0
1951.95,13,867,20,0,1300.97,1.5,1,5,0,0,0,0
511.0,19,1773,21,0,921.04,0.555,0,3,0,0,0,0
812.06,8,1179,23,0,914.15,0.888,0,3,0,0,0,0
802.96,12,294,24,0,1074.77,0.747,1,2,0,0,0,0
1680.01,8,956,28,0,1906.98,0.881,2,5,0,0,1,0
6048.84,2,711,25,1,900.25,6.719,15,30,1,0,0,1
1021.01,7,1620,38,1,582.5,1.753,1,5,0,0,0,0
778.94,10,133,29,0,1098.8,0.709,0,4,0,0,0,0
1095.61,10,939,25,1,765.74,1.431,1,2,0,0,0,0
5403.36,23,104,32,2,1051.5,5.139,7,27,1,0,0,1
485.06,6,1494,29,0,1073.18,0.452,0,3,0,0,0,0
682.48,11,501,23,0,2081.93,0.328,1,4,0,0,0,0
541.85,18,1232,27,1,1137.99,0.476,1,2,0,0,0,0
803.08,12,84,30,0,612.14,1.312,1,2,0,0,0,0
1380.17,16,191,23,0,682.29,2.023,2,4,0,0,0,0
430.24,20,681,28,2,924.52,0.465,3,5,0,0,0,0
715.06,14,1320,27,0,513.36,1.393,2,3,0,0,1,0
2962.21,20,1039,31,2,993.19,2.983,3,3,0,1,1,0
3314.27,0,1428,35,3,1185.2,2.796,7,31,1,1,0,1
485.75,14,805,19,0,1435.04,0.338,1,7,0,0,1,0
1060.19,14,850,25,0,492.0,2.155,0,1,0,0,0,0
371.61,11,1147,31,0,1778.74,0.209,2,6,0,0,0,0
835.41,20,1737,38,1,991.72,0.842,1,4,0,0,0,0
2253.36,19,1367,23,1,1511.16,1.491,1,2,0,0,1,0
636.37,9,951,36,0,374.59,1.699,0,3,0,1,0,0
548.65,17,1469,38,0,894.54,0.613,0,1,0,0,0,0
366.66,10,712,29,1,1252.38,0.293,0,0,0,0,0,0
553.05,22,1538,29,0,1559.68,0.355,0,1,0,0,0,0
786.66,11,679,23,0,1543.9,0.51,0,5,0,1,1,0
2904.67,7,1461,19,1,511.9,5.674,0,0,0,0,0,0
810.26,22,783,42,0,738.29,1.097,1,3,0,1,0,0
831.65,16,1420,42,1,1320.61,0.63,0,0,0,0,0,0
874.12,21,36,20,1,758.07,1.153,0,2,0,0,0,0
555.57,21,1757,29,0,1195.04,0.465,3,9,0,0,0,0
245.12,13,114,34,1,1138.81,0.215,1,3,0,0,1,0
1985.6,13,1640,29,0,256.06,7.754,3,5,0,1,0,0
1251.33,20,246,30,0,1210.01,1.034,3,4,0,0,0,0
1653.61,12,1445,22,1,575.6,2.873,0,2,0,0,0,0
1021.6,9,1684,37,1,1192.41,0.857,3,6,0,0,0,0
1698.22,15,1243,39,1,670.19,2.534,0,0,0,0,0,0
384.17,16,1005,33,0,914.36,0.42,0,1,0,0,1,0
923.24,19,1723,30,1,862.68,1.07,2,4,0,0,0,0
1192.5,8,1403,40,0,1516.77,0.786,0,2,0,1,0,0
1854.13,14,311,27,0,873.47,2.123,2,3,0,0,1,0
1128.79,15,1782,28,1,861.85,1.31,2,3,0,0,0,0
1129.29,22,273,24,1,1189.47,0.949,0,1,0,0,1,0
1016.73,9,1176,24,0,1083.27,0.939,2,4,0,0,0,0
398.19,16,217,25,0,1166.91,0.341,1,2,0,0,0,0
647.76,15,1665,30,1,768.78,0.843,2,5,0,0,1,0
680.24,22,672,31,0,1700.17,0.4,1,4,0,0,1,0
1419.74,13,222,31,0,533.29,2.662,1,2,0,0,0,0
1191.04,9,1498,29,0,1525.78,0.781,0,1,0,0,0,0
2055.67,15,1378,29,0,1923.76,1.069,3,6,0,0,0,0
1174.31,20,1509,26,0,329.98,3.559,1,4,0,0,0,0
798.49,8,1602,31,0,589.1,1.355,0,2,0,0,0,0
1817.82,18,1673,39,0,509.77,3.566,1,1,0,0,0,0
452.89,14,1272,25,1,682.02,0.664,1,3,0,0,0,0
765.11,19,1531,32,0,699.0,1.095,1,4,0,0,1,0
3311.08,23,853,31,4,684.48,4.837,15,26,1,1,0,1
484.71,20,1554,33,0,1280.42,0.379,1,3,0,0,0,0
493.89,8,939,21,0,767.91,0.643,2,6,0,0,1,0
624.03,14,840,36,1,1172.27,0.532,1,6,1,0,0,0
996.94,14,1622,29,1,1237.64,0.806,0,6,0,0,0,0
740.37,10,1558,34,0,1030.3,0.719,1,2,0,0,1,0
14976.84,0,348,24,2,1273.89,11.757,13,29,1,1,0,1
1013.99,22,484,26,0,704.75,1.439,3,6,1,0,0,0
248.33,13,878,23,1,535.52,0.464,0,3,0,0,0,0
977.56,21,296,29,0,1091.72,0.895,3,6,0,0,0,0
594.36,11,1795,24,0,3064.25,0.194,0,2,0,1,1,0
363.79,16,1581,30,1,1670.79,0.218,1,3,0,0,1,0
1016.94,15,411,30,1,850.89,1.195,0,3,0,0,0,0
929.85,12,1422,20,0,1169.44,0.795,2,2,0,0,1,0
973.56,14,1489,31,0,605.68,1.607,3,9,0,0,0,0
1314.75,10,1517,28,1,1095.26,1.2,2,5,0,0,0,0
617.19,8,127,30,0,706.22,0.874,2,7,0,0,0,0
520.16,17,1160,43,0,1487.46,0.35,0,0,0,0,0,0
877.86,10,725,28,0,554.02,1.585,2,3,0,0,1,0
696.31,15,250,21,0,1884.42,0.37,2,3,0,0,0,0
3960.7,15,953,31,0,498.16,7.951,0,1,0,0,1,0
822.46,22,1705,32,0,1659.67,0.496,0,3,0,0,1,0
882.34,20,1406,21,0,688.62,1.281,0,2,0,0,0,0
542.73,9,615,24,1,957.73,0.567,2,3,0,0,1,0
494.79,7,323,36,0,923.84,0.536,1,3,0,0,0,0
349.05,22,1594,31,1,1181.63,0.295,2,3,0,1,0,0
724.58,7,401,45,0,502.07,1.443,1,1,0,0,0,0
772.46,18,1084,27,0,588.56,1.312,2,3,0,0,0,0
1579.15,19,1791,34,0,1008.96,1.565,1,4,0,0,0,0
9075.43,3,1311,35,2,511.68,17.737,14,22,1,1,0,1
688.27,11,813,35,1,500.24,1.376,0,2,1,0,0,0
977.68,11,867,25,0,1183.36,0.826,1,1,0,0,1,0
6641.09,3,474,31,3,816.55,8.133,14,18,1,1,1,1
1445.78,8,1370,26,0,1407.56,1.027,0,1,0,1,0,0
1878.33,9,771,38,0,456.48,4.115,1,2,0,0,0,0
833.86,9,1349,27,0,701.94,1.188,0,0,0,0,1,0
498.28,22,100,29,1,949.1,0.525,1,3,0,0,1,0
784.41,14,465,25,0,1194.79,0.657,2,2,0,0,0,0
954.26,14,379,29,0,476.55,2.002,1,4,0,0,0,0
404.33,16,1652,25,0,1023.02,0.395,1,4,0,0,0,0
723.35,8,1213,42,1,602.84,1.2,2,2,0,0,0,0
372.38,22,188,29,0,1637.36,0.227,0,1,0,0,0,0
1068.4,12,805,40,0,1117.06,0.956,0,2,0,0,1,0
461.74,14,1186,25,1,1177.3,0.392,2,4,0,0,0,0
710.29,10,1087,40,1,1095.27,0.649,0,1,0,0,0,0
780.28,11,1097,25,0,818.45,0.953,1,1,0,0,0,0
418.42,8,392,24,1,780.17,0.536,2,2,0,0,0,0
870.63,14,353,16,0,477.69,1.823,1,1,0,0,0,0
469.5,22,1434,25,0,838.55,0.56,2,3,0,0,0,0
1926.99,6,907,27,0,1123.99,1.714,0,1,0,0,1,0
1773.16,13,1762,31,0,620.41,2.858,1,3,0,0,0,0
1629.17,12,978,27,1,342.92,4.751,2,4,0,0,1,0
925.87,17,402,21,0,676.4,1.369,1,2,0,0,0,0
1029.24,18,597,36,1,2890.54,0.356,1,4,0,0,0,0
775.15,21,891,37,0,741.42,1.045,0,2,0,0,0,0
1147.74,10,1099,20,0,842.04,1.363,2,4,0,0,1,0
2102.97,9,712,31,1,1212.34,1.735,0,3,0,0,1,0
498.69,14,1677,24,0,656.66,0.759,0,4,0,0,1,0
1088.84,8,922,30,0,839.01,1.298,1,3,0,0,0,0
333.19,14,1434,24,0,1065.71,0.313,1,7,0,0,1,0
3691.62,1,864,30,4,1207.49,3.057,15,21,0,1,0,1
825.77,11,287,36,0,811.56,1.018,2,3,0,0,1,0
1017.91,18,1759,24,0,696.6,1.461,1,3,0,0,0,0
1240.06,8,1277,28,0,491.6,2.523,0,4,0,0,0,0
1756.6,12,68,31,0,935.15,1.878,2,6,0,0,0,0
395.59,17,538,29,0,678.4,0.583,4,4,0,0,0,0
1379.06,14,748,31,1,987.15,1.397,2,3,0,0,1,0
2305.46,20,335,35,2,783.89,2.941,1,3,0,0,0,0
696.01,6,1155,28,0,876.1,0.794,1,4,0,0,0,0
649.78,12,1229,27,1,920.8,0.706,1,3,0,0,1,0
959.0,6,1777,33,0,1797.28,0.534,0,2,0,0,0,0
826.27,7,1402,30,1,778.11,1.062,1,4,1,0,1,0
796.39,12,563,15,0,706.18,1.128,1,3,0,0,0,0
1976.76,10,1488,23,0,429.07,4.607,2,5,0,0,1,0
3318.54,8,1614,37,0,1122.12,2.957,1,5,0,0,0,0
750.71,22,1240,28,0,1150.82,0.652,2,5,0,0,1,0
3202.58,19,1277,31,0,1257.78,2.546,4,6,0,0,0,0
5564.99,2,1373,31,4,1260.74,4.414,13,26,1,0,0,1
1361.26,22,327,28,1,792.4,1.718,1,3,1,0,0,0
505.07,7,450,24,0,1303.41,0.388,2,3,0,1,0,0
552.31,21,187,24,0,844.31,0.654,2,3,0,0,1,0
750.71,20,144,29,1,707.7,1.061,2,3,0,0,0,0
1418.35,13,267,23,1,682.59,2.078,4,7,0,0,0,0
1006.51,18,1795,24,0,1495.92,0.673,0,1,0,0,0,0
363.36,10,618,29,0,804.84,0.451,2,4,0,0,0,0
431.22,22,205,30,0,680.86,0.633,1,4,0,0,1,0
347.03,14,1276,32,0,994.12,0.349,0,3,0,0,1,0
1068.95,9,1087,25,1,1428.34,0.748,1,5,0,0,0,0
973.45,7,1493,28,0,986.04,0.987,0,1,0,0,1,0
963.24,17,833,36,0,424.16,2.271,1,2,0,0,0,0
957.65,22,1551,32,0,934.03,1.025,1,1,0,0,0,0
591.44,17,319,23,1,1115.53,0.53,0,3,0,0,0,0
984.96,17,1442,27,2,1252.39,0.786,3,3,0,0,0,0
1974.32,19,284,27,0,1104.5,1.788,0,4,0,0,0,0
1227.16,10,1138,29,0,1251.89,0.98,1,1,0,0,0,0
471.57,11,1474,32,0,447.49,1.054,0,2,0,0,0,0
746.53,18,581,17,0,685.17,1.09,3,6,0,0,1,0
635.26,17,1223,25,0,716.09,0.887,0,2,0,0,0,0
1457.6,10,1621,25,1,1648.38,0.884,1,3,0,0,1,0
501.74,7,1500,26,1,886.47,0.566,1,1,0,0,0,0
991.72,18,1463,41,0,1750.09,0.567,1,3,0,0,1,0
743.01,20,660,25,0,1651.92,0.45,1,1,0,0,1,0
585.04,12,1787,24,0,700.55,0.835,1,4,0,0,0,0
1005.9,20,1250,29,0,757.52,1.328,1,1,0,0,1,0
794.53,20,1758,29,0,686.92,1.157,0,4,0,0,1,0
1351.49,17,36,41,1,827.6,1.633,0,1,0,0,1,0
686.23,22,411,26,0,483.32,1.42,0,3,0,0,0,0
468.32,22,137,29,0,542.23,0.864,1,2,0,0,0,0
801.08,11,1112,27,0,703.8,1.138,1,6,0,0,0,0
1030.22,21,1669,28,0,1196.13,0.861,0,2,0,0,0,0
1256.04,15,615,34,0,701.05,1.792,1,4,0,0,0,0
810.4,12,506,26,0,611.1,1.326,1,2,0,0,0,0
1427.49,10,664,27,1,784.28,1.82,0,2,0,0,0,0
429.35,17,1267,20,0,632.95,0.678,0,1,1,0,0,0
1538.95,19,1096,27,1,948.41,1.623,2,4,0,0,0,0
1227.82,9,159,30,0,2208.11,0.556,0,5,0,0,1,0
703.51,14,1765,33,1,861.64,0.816,0,2,0,0,0,0
1597.98,21,1150,29,1,647.16,2.469,1,3,0,0,1,0
1065.47,22,535,35,0,1174.38,0.907,0,1,0,0,0,0
1812.58,13,388,30,0,558.19,3.247,1,5,0,0,0,0
585.64,21,691,31,0,566.29,1.034,0,3,0,0,0,0
616.8,20,885,26,0,615.38,1.002,0,2,0,0,1,0
1214.82,10,1120,25,0,464.24,2.617,0,4,0,0,1,0
931.7,13,663,22,0,1243.08,0.75,3,4,0,0,1,0
406.73,8,250,35,1,793.14,0.513,2,3,0,0,0,0
2511.29,6,485,30,0,388.76,6.46,2,2,0,0,1,0
2353.15,16,614,27,0,1342.19,1.753,2,5,0,0,0,0
997.54,6,544,25,0,547.58,1.822,0,4,0,0,1,0
615.36,11,1045,27,1,1049.41,0.586,0,1,0,0,0,0
623.07,8,158,22,0,1212.54,0.514,1,3,0,0,0,0
1110.68,10,1719,23,0,774.48,1.434,3,4,0,0,0,0
1978.47,10,1587,43,0,726.67,2.723,1,6,0,0,0,0
3846.34,15,940,27,0,945.59,4.068,1,2,0,0,1,0
760.69,19,717,19,1,1259.63,0.604,1,2,0,0,0,0
738.19,15,775,32,0,1280.38,0.577,2,3,0,0,0,0
819.78,18,618,27,0,695.16,1.179,0,1,0,0,1,0
1124.08,15,449,30,2,1553.01,0.724,2,3,0,1,0,0
561.12,17,496,31,0,784.92,0.715,0,1,0,0,1,0
424.32,11,768,21,1,482.82,0.879,2,3,0,0,0,0
789.9,11,1208,25,0,692.73,1.14,3,4,0,0,1,0
1064.7,8,448,23,1,882.74,1.206,0,3,0,0,0,0
2305.01,14,1031,27,0,743.68,3.099,1,2,1,0,0,0
495.88,9,1629,26,0,379.7,1.306,1,1,0,0,1,0
1671.0,16,1473,24,0,430.46,3.882,1,2,0,0,0,0
848.77,18,124,30,0,518.9,1.636,3,5,0,0,0,0
785.1,21,1037,35,0,1343.9,0.584,1,3,0,0,0,0
382.41,13,1785,28,0,563.88,0.678,1,6,0,0,1,0
1113.82,22,869,32,0,989.53,1.126,1,2,0,0,0,0
1044.41,13,1073,30,0,895.91,1.166,1,3,0,0,0,0
3125.25,18,1697,30,0,825.0,3.788,0,2,0,0,0,0
779.05,22,1685,31,0,885.09,0.88,0,2,0,0,0,0
2110.02,15,249,32,0,1171.98,1.8,4,4,0,0,0,0
759.27,21,1040,19,0,902.1,0.842,0,3,0,0,0,0
744.0,15,445,34,0,1004.45,0.741,2,5,0,0,1,0
356.3,7,275,22,0,1124.6,0.317,0,3,0,0,0,0
1689.82,14,614,27,0,606.21,2.788,0,3,0,0,1,0
968.52,19,650,32,0,731.63,1.324,0,3,0,0,0,0
5236.39,3,1234,37,3,307.7,17.018,8,31,1,1,1,1
765.39,10,241,22,1,488.37,1.567,1,2,0,0,0,0
1022.0,10,331,23,0,1567.95,0.652,1,3,0,0,1,0
607.2,18,1587,34,0,914.31,0.664,2,3,0,0,0,0
1149.79,19,1771,25,0,1335.55,0.861,1,3,0,0,0,0
531.11,8,622,27,0,1894.67,0.28,0,0,0,0,0,0
834.09,13,439,26,0,706.28,1.181,1,4,0,0,1,0
1180.34,8,844,24,0,2119.28,0.557,0,1,0,0,0,0
1947.28,11,70,22,1,640.53,3.04,1,3,0,0,0,0
1007.69,21,1102,34,2,1156.92,0.871,1,5,0,0,1,0
1831.98,6,664,31,0,425.82,4.302,0,1,0,0,0,0
891.67,15,1550,25,1,457.04,1.951,2,4,0,0,0,0
536.84,13,667,35,0,819.4,0.655,1,1,0,1,0,0
2821.09,11,345,31,1,716.16,3.939,1,4,0,0,0,0
842.56,21,91,30,0,437.0,1.928,0,2,0,0,0,0
1511.31,21,733,30,0,751.65,2.011,1,1,0,0,0,0
638.16,6,710,24,0,1440.47,0.443,1,5,0,0,0,0
1195.61,10,1689,26,0,1010.32,1.183,2,4,0,0,1,0
1085.17,10,552,23,0,844.59,1.285,0,0,0,0,1,0
897.75,7,1030,21,1,772.06,1.163,1,4,0,0,0,0
2740.71,14,607,31,0,719.47,3.809,1,2,0,0,0,0
1136.62,12,645,31,0,1530.18,0.743,0,2,0,1,0,0
732.11,12,874,35,1,562.78,1.301,1,2,0,0,0,0
2133.93,18,764,24,1,1044.66,2.043,0,2,0,0,0,0
331.55,22,1157,21,3,759.66,0.436,0,2,0,0,0,0
402.65,17,606,25,0,532.7,0.756,1,2,0,0,0,0
1456.84,16,1132,29,0,1361.9,1.07,1,2,0,0,0,0
1017.1,14,700,38,1,1040.96,0.977,2,3,0,0,1,0
664.79,12,1309,31,0,1056.09,0.629,0,0,0,0,0,0
1114.02,14,312,30,1,934.49,1.192,1,5,0,0,0,0
1614.06,10,585,30,1,1419.84,1.137,1,5,0,0,1,0
2971.5,4,1263,32,3,594.48,4.998,11,13,0,0,0,1
855.63,12,903,23,0,1035.37,0.826,1,5,0,0,0,0
9415.45,1,579,26,1,1442.41,6.528,14,29,1,1,0,1
1062.57,20,1439,25,0,856.53,1.241,0,2,1,0,0,0
1279.63,7,1316,32,0,432.15,2.961,1,3,0,0,0,0
